#Coor		Free	+/-		Prob		+/-
2.062500	inf	-nan	0.000000	-nan
2.187500	inf	-nan	0.000000	-nan
2.312500	inf	-nan	0.000000	-nan
2.437500	6.615017	-nan	0.000005	-nan
2.562500	5.309323	-nan	0.000041	-nan
2.687500	4.252452	-nan	0.000241	-nan
2.812500	3.167727	-nan	0.001486	-nan
2.937500	2.465251	-nan	0.004829	-nan
3.062500	1.236181	-nan	0.037948	-nan
3.187500	0.420355	-nan	0.149110	-nan
3.312500	0.233492	-nan	0.204002	-nan
3.437500	0.000000	-nan	0.301807	-nan
3.562500	0.441038	-nan	0.144026	-nan
3.687500	0.882279	-nan	0.068707	-nan
3.812500	1.192292	-nan	0.040847	-nan
3.937500	1.574626	-nan	0.021510	-nan
4.062500	1.941148	-nan	0.011631	-nan
4.187500	2.398026	-nan	0.005405	-nan
4.312500	2.720526	-nan	0.003147	-nan
4.437500	2.967853	-nan	0.002078	-nan
4.562500	3.199349	-nan	0.001409	-nan
4.687500	3.452818	-nan	0.000921	-nan
4.812500	3.986786	-nan	0.000376	-nan
4.937500	4.402400	-nan	0.000187	-nan
5.062500	4.655433	-nan	0.000123	-nan
5.187500	4.949424	-nan	0.000075	-nan
5.312500	5.357345	-nan	0.000038	-nan
5.437500	5.757120	-nan	0.000019	-nan
5.562500	6.131215	-nan	0.000010	-nan
5.687500	6.393894	-nan	0.000007	-nan
5.812500	6.624430	-nan	0.000005	-nan
5.937500	6.865304	-nan	0.000003	-nan
6.062500	7.123489	-nan	0.000002	-nan
6.187500	7.471600	-nan	0.000001	-nan
6.312500	7.700954	-nan	0.000001	-nan
6.437500	7.928072	-nan	0.000001	-nan
6.562500	8.125836	-nan	0.000000	-nan
6.687500	8.331434	-nan	0.000000	-nan
6.812500	8.539382	-nan	0.000000	-nan
6.937500	8.763010	-nan	0.000000	-nan
7.062500	8.945599	-nan	0.000000	-nan
7.187500	9.088013	-nan	0.000000	-nan
7.312500	9.253537	-nan	0.000000	-nan
7.437500	9.391423	-nan	0.000000	-nan
7.562500	9.477509	-nan	0.000000	-nan
7.687500	9.637988	-nan	0.000000	-nan
7.812500	9.784792	-nan	0.000000	-nan
7.937500	9.967439	-nan	0.000000	-nan
8.062500	10.348704	-nan	0.000000	-nan
8.187500	10.818635	-nan	0.000000	-nan
8.312500	11.267734	-nan	0.000000	-nan
8.437500	11.643014	-nan	0.000000	-nan
8.562500	11.941607	-nan	0.000000	-nan
8.687500	12.138646	-nan	0.000000	-nan
8.812500	12.179377	-nan	0.000000	-nan
8.937500	12.239421	-nan	0.000000	-nan
9.062500	12.324949	-nan	0.000000	-nan
9.187500	12.441106	-nan	0.000000	-nan
9.312500	12.535876	-nan	0.000000	-nan
9.437500	12.641937	-nan	0.000000	-nan
9.562500	12.768178	-nan	0.000000	-nan
9.687500	12.858155	-nan	0.000000	-nan
9.812500	12.986780	-nan	0.000000	-nan
9.937500	13.072786	-nan	0.000000	-nan
10.062500	13.098740	-nan	0.000000	-nan
10.187500	13.157391	-nan	0.000000	-nan
10.312500	13.173512	-nan	0.000000	-nan
10.437500	13.150426	-nan	0.000000	-nan
10.562500	13.159921	-nan	0.000000	-nan
10.687500	13.203395	-nan	0.000000	-nan
10.812500	13.250838	-nan	0.000000	-nan
10.937500	13.297978	-nan	0.000000	-nan
11.062500	13.324918	-nan	0.000000	-nan
11.187500	13.344116	-nan	0.000000	-nan
11.312500	13.376784	-nan	0.000000	-nan
11.437500	13.402784	-nan	0.000000	-nan
11.562500	13.446174	-nan	0.000000	-nan
11.687500	13.613009	-nan	0.000000	-nan
11.812500	13.646771	-nan	0.000000	-nan
11.937500	13.720948	-nan	0.000000	-nan
12.062500	13.725130	-nan	0.000000	-nan
12.187500	13.717455	-nan	0.000000	-nan
12.312500	13.693009	-nan	0.000000	-nan
12.437500	13.649202	-nan	0.000000	-nan
12.562500	13.677269	-nan	0.000000	-nan
12.687500	13.629024	-nan	0.000000	-nan
12.812500	13.719709	-nan	0.000000	-nan
12.937500	13.718837	-nan	0.000000	-nan
13.062500	13.745412	-nan	0.000000	-nan
13.187500	13.763978	-nan	0.000000	-nan
13.312500	13.757091	-nan	0.000000	-nan
13.437500	13.735655	-nan	0.000000	-nan
13.562500	13.732045	-nan	0.000000	-nan
13.687500	13.836519	-nan	0.000000	-nan
13.812500	13.906958	-nan	0.000000	-nan
13.937500	13.991286	-nan	0.000000	-nan
14.062500	14.068205	-nan	0.000000	-nan
14.187500	14.088847	-nan	0.000000	-nan
14.312500	14.141134	-nan	0.000000	-nan
14.437500	14.116479	-nan	0.000000	-nan
