#Coor		Free	+/-		Prob		+/-
2.437500	6.875114	-nan	0.000002	-nan
2.562500	5.192956	-nan	0.000033	-nan
2.687500	3.704458	-nan	0.000399	-nan
2.812500	2.647662	-nan	0.002346	-nan
2.937500	1.759257	-nan	0.010412	-nan
3.062500	1.069060	-nan	0.033138	-nan
3.187500	0.551878	-nan	0.078900	-nan
3.312500	0.238035	-nan	0.133570	-nan
3.437500	0.043007	-nan	0.185261	-nan
3.562500	0.000000	-nan	0.199120	-nan
3.687500	0.162896	-nan	0.151512	-nan
3.812500	0.566055	-nan	0.077046	-nan
3.937500	1.062033	-nan	0.033530	-nan
4.062500	1.226048	-nan	0.025466	-nan
4.187500	1.240042	-nan	0.024875	-nan
4.312500	1.386037	-nan	0.019472	-nan
4.437500	1.673866	-nan	0.012015	-nan
4.562500	2.005879	-nan	0.006884	-nan
4.687500	2.383926	-nan	0.003651	-nan
4.812500	2.892185	-nan	0.001557	-nan
4.937500	3.536242	-nan	0.000528	-nan
5.062500	4.243619	-nan	0.000161	-nan
5.187500	4.958462	-nan	0.000049	-nan
5.312500	5.453009	-nan	0.000021	-nan
5.437500	5.688631	-nan	0.000014	-nan
5.562500	5.837921	-nan	0.000011	-nan
5.687500	5.991513	-nan	0.000009	-nan
5.812500	6.222496	-nan	0.000006	-nan
5.937500	6.504045	-nan	0.000004	-nan
6.062500	6.814577	-nan	0.000002	-nan
6.187500	7.089979	-nan	0.000001	-nan
6.312500	7.349946	-nan	0.000001	-nan
6.437500	7.608964	-nan	0.000001	-nan
6.562500	7.763963	-nan	0.000000	-nan
6.687500	7.856503	-nan	0.000000	-nan
6.812500	7.948211	-nan	0.000000	-nan
6.937500	8.036101	-nan	0.000000	-nan
7.062500	8.215385	-nan	0.000000	-nan
7.187500	8.340604	-nan	0.000000	-nan
7.312500	8.442115	-nan	0.000000	-nan
7.437500	8.456288	-nan	0.000000	-nan
7.562500	8.513928	-nan	0.000000	-nan
7.687500	8.647405	-nan	0.000000	-nan
7.812500	8.937832	-nan	0.000000	-nan
7.937500	9.270694	-nan	0.000000	-nan
8.062500	9.733991	-nan	0.000000	-nan
8.187500	10.217999	-nan	0.000000	-nan
8.312500	10.717450	-nan	0.000000	-nan
8.437500	11.134231	-nan	0.000000	-nan
8.562500	11.325887	-nan	0.000000	-nan
8.687500	11.456167	-nan	0.000000	-nan
8.812500	11.506223	-nan	0.000000	-nan
8.937500	11.597945	-nan	0.000000	-nan
9.062500	11.732065	-nan	0.000000	-nan
9.187500	11.900164	-nan	0.000000	-nan
9.312500	12.085936	-nan	0.000000	-nan
9.437500	12.236111	-nan	0.000000	-nan
9.562500	12.396475	-nan	0.000000	-nan
9.687500	12.476624	-nan	0.000000	-nan
9.812500	12.549432	-nan	0.000000	-nan
9.937500	12.602542	-nan	0.000000	-nan
10.062500	12.675652	-nan	0.000000	-nan
10.187500	12.699940	-nan	0.000000	-nan
10.312500	12.842366	-nan	0.000000	-nan
10.437500	12.959993	-nan	0.000000	-nan
10.562500	13.052473	-nan	0.000000	-nan
10.687500	13.177203	-nan	0.000000	-nan
10.812500	13.342991	-nan	0.000000	-nan
10.937500	13.442112	-nan	0.000000	-nan
11.062500	13.536868	-nan	0.000000	-nan
11.187500	13.642421	-nan	0.000000	-nan
11.312500	13.696565	-nan	0.000000	-nan
11.437500	13.770059	-nan	0.000000	-nan
11.562500	13.892706	-nan	0.000000	-nan
11.687500	13.917149	-nan	0.000000	-nan
11.812500	13.906256	-nan	0.000000	-nan
11.937500	13.926844	-nan	0.000000	-nan
12.062500	13.890302	-nan	0.000000	-nan
12.187500	13.934373	-nan	0.000000	-nan
12.312500	13.939716	-nan	0.000000	-nan
12.437500	13.970126	-nan	0.000000	-nan
12.562500	13.985186	-nan	0.000000	-nan
12.687500	14.027643	-nan	0.000000	-nan
12.812500	14.043535	-nan	0.000000	-nan
12.937500	14.098229	-nan	0.000000	-nan
13.062500	14.105856	-nan	0.000000	-nan
13.187500	14.118107	-nan	0.000000	-nan
13.312500	14.117665	-nan	0.000000	-nan
13.437500	14.165519	-nan	0.000000	-nan
13.562500	14.182301	-nan	0.000000	-nan
13.687500	14.253759	-nan	0.000000	-nan
13.812500	14.361460	-nan	0.000000	-nan
13.937500	14.409690	-nan	0.000000	-nan
14.062500	14.531994	-nan	0.000000	-nan
14.187500	14.646049	-nan	0.000000	-nan
14.312500	14.777374	-nan	0.000000	-nan
14.437500	14.826063	-nan	0.000000	-nan
